GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0008901	Molecular_Functions	ferredoxin hydrogenase activity	401.556	0.04030351769447922
GO:0052591	Molecular_Functions	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	399.671	0.04011432333340855
GO:0006289	Biological_Processes	nucleotide-excision repair	395.629	0.03970863441699071
GO:0004747	Molecular_Functions	ribokinase activity	395.206	0.03966617860015628
GO:0103111	Molecular_Functions	D-glucosamine PTS permease activity	393.442	0.03948912881080421
GO:0008867	Molecular_Functions	galactarate dehydratase activity	392.782	0.03942288569233914
GO:0043365	Molecular_Functions	formate-C-acetyltransferase-activating enzyme activity	392.272	0.039371697828070686
GO:0006464	Biological_Processes	cellular protein modification process	391.09	0.03925306242500144
GO:0009331	Cellular_Components	glycerol-3-phosphate dehydrogenase complex	390.948	0.03923881011769532
GO:0009063	Biological_Processes	cellular amino acid catabolic process	389.755	0.039119070662651655
GO:0006779	Biological_Processes	porphyrin-containing compound biosynthetic process	388.627	0.03900585515109319
GO:0004556	Molecular_Functions	alpha-amylase activity	388.327	0.038975744642699976
GO:0004347	Molecular_Functions	glucose-6-phosphate isomerase activity	388.291	0.038972131381692796
GO:0008170	Molecular_Functions	N-methyltransferase activity	388.079	0.03895085328909492
GO:0008253	Molecular_Functions	5'-nucleotidase activity	385.74	0.0387160916919892
GO:0008863	Molecular_Functions	formate dehydrogenase (NAD+) activity	385.582	0.03870023349090211
GO:0005978	Biological_Processes	glycogen biosynthetic process	385.087	0.03865055115205331
GO:0008679	Molecular_Functions	2-hydroxy-3-oxopropionate reductase activity	383.998	0.03854125000658596
GO:0004360	Molecular_Functions	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	382.36	0.038376846630759034
GO:0008792	Molecular_Functions	arginine decarboxylase activity	381.653	0.03830588619931237
GO:0015940	Biological_Processes	pantothenate biosynthetic process	381.463	0.03828681621066334
GO:0000917	Biological_Processes	division septum assembly	380.572	0.03819738800073551
GO:0103025	Molecular_Functions	alpha-amylase activity (releasing maltohexaose)	380.213	0.03816135575902497
GO:0004497	Molecular_Functions	monooxygenase activity	378.191	0.03795841093245473
GO:0002949	Biological_Processes	tRNA threonylcarbamoyladenosine modification	377.077	0.03784660057795461
GO:0004016	Molecular_Functions	adenylate cyclase activity	374.253	0.037563160325613194
GO:0008964	Molecular_Functions	phosphoenolpyruvate carboxylase activity	374.252	0.037563059957251885
GO:0015977	Biological_Processes	carbon fixation	374.252	0.037563059957251885
GO:0019299	Biological_Processes	rhamnose metabolic process	372.721	0.037409395996085205
GO:0008381	Molecular_Functions	mechanosensitive ion channel activity	371.252	0.037261954873319784
GO:0032153	Cellular_Components	cell division site	370.931	0.037229736629339046
GO:0008743	Molecular_Functions	L-threonine 3-dehydrogenase activity	370.045	0.03714081026121777
GO:0004180	Molecular_Functions	carboxypeptidase activity	368.063	0.036941880169099967
GO:0050829	Biological_Processes	defense response to Gram-negative bacterium	367.911	0.03692662417818074
GO:0000270	Biological_Processes	peptidoglycan metabolic process	367.484	0.03688376688790107
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	367.328	0.0368681094235366
GO:0033014	Biological_Processes	tetrapyrrole biosynthetic process	366.191	0.036753990596726335
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	363.876	0.03652163784029207
GO:0022877	Molecular_Functions	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity	363.756	0.03650959363693478
GO:0009295	Cellular_Components	nucleoid	363.706	0.036504575218869253
GO:0004826	Molecular_Functions	phenylalanine-tRNA ligase activity	363.557	0.036489620333033955
GO:0004366	Molecular_Functions	glycerol-3-phosphate O-acyltransferase activity	361.819	0.036315180121075964
GO:0102420	Molecular_Functions	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	361.819	0.036315180121075964
GO:0006171	Biological_Processes	cAMP biosynthetic process	361.5	0.036283162613817845
GO:0004129	Molecular_Functions	cytochrome-c oxidase activity	361.04	0.036236993167614924
GO:0008800	Molecular_Functions	beta-lactamase activity	360.947	0.03622765891001303
GO:0004794	Molecular_Functions	L-threonine ammonia-lyase activity	359.911	0.036123677287695145
GO:0008882	Molecular_Functions	glutamate-ammonia-ligase adenylyltransferase activity	359.811	0.03611364045156407
GO:0008295	Biological_Processes	spermidine biosynthetic process	359.524	0.0360848347318679
GO:0004096	Molecular_Functions	catalase activity	358.486	0.035980652372827396
GO:0019290	Biological_Processes	siderophore biosynthetic process	358.155	0.035947430445233554
GO:0009234	Biological_Processes	menaquinone biosynthetic process	357.212	0.035852783080517564
GO:0008919	Molecular_Functions	lipopolysaccharide glucosyltransferase I activity	356.528	0.03578413112138105
GO:0019069	Biological_Processes	viral capsid assembly	356.085	0.035739667937320405
GO:0008235	Molecular_Functions	metalloexopeptidase activity	355.542	0.035685167917128696
GO:0016042	Biological_Processes	lipid catabolic process	355.168	0.0356476301499985
GO:0004832	Molecular_Functions	valine-tRNA ligase activity	354.745	0.035605174333164076
GO:0008859	Molecular_Functions	exoribonuclease II activity	353.746	0.03550490634021468
GO:0031564	Biological_Processes	transcription antitermination	352.728	0.03540273134840039
GO:0046930	Cellular_Components	pore complex	352.553	0.035385166885171015
GO:0008897	Molecular_Functions	holo-acyl-carrier-protein synthase activity	352.53	0.03538285841286087
GO:0006064	Biological_Processes	glucuronate catabolic process	351.123	0.03524164012849672
GO:0004751	Molecular_Functions	ribose-5-phosphate isomerase activity	350.133	0.03514227545079912
GO:0015232	Molecular_Functions	heme transporter activity	349.605	0.03508928095602708
GO:0004792	Molecular_Functions	thiosulfate sulfurtransferase activity	347.557	0.03488372655206276
GO:0008705	Molecular_Functions	methionine synthase activity	347.426	0.03487057829673106
GO:0006072	Biological_Processes	glycerol-3-phosphate metabolic process	347.366	0.03486455619505242
GO:0009088	Biological_Processes	threonine biosynthetic process	347.149	0.034842776260647995
GO:0004783	Molecular_Functions	sulfite reductase (NADPH) activity	345.348	0.03466201284192743
GO:0009117	Biological_Processes	nucleotide metabolic process	344.765	0.03460349808728329
GO:0001514	Biological_Processes	selenocysteine incorporation	344.478	0.034574692367587125
GO:0004315	Molecular_Functions	3-oxoacyl-acyl-carrier-protein synthase activity	342.85	0.0344112926753733
GO:0008452	Molecular_Functions	RNA ligase activity	342.802	0.03440647499403039
GO:0008887	Molecular_Functions	glycerate kinase activity	341.554	0.03428121527911463
GO:0031388	Biological_Processes	organic acid phosphorylation	341.554	0.03428121527911463
GO:0009424	Cellular_Components	bacterial-type flagellum hook	340.475	0.034172917817260395
GO:0070063	Molecular_Functions	RNA polymerase binding	340.436	0.03416900345116927
GO:0019899	Molecular_Functions	enzyme binding	339.302	0.034055185729442945
GO:0004802	Molecular_Functions	transketolase activity	338.543	0.03397900614320812
GO:0004342	Molecular_Functions	glucosamine-6-phosphate deaminase activity	338.25	0.03394959821334408
GO:0016783	Molecular_Functions	sulfurtransferase activity	337.785	0.03390292692533461
GO:0030267	Molecular_Functions	glyoxylate reductase (NADP) activity	335.38	0.03366154101638238
GO:0006400	Biological_Processes	tRNA modification	335.161	0.03363956034525534
GO:0006415	Biological_Processes	translational termination	334.867	0.033610052047029985
GO:0090529	Biological_Processes	cell septum assembly	334.536	0.033576830119436143
GO:0004332	Molecular_Functions	fructose-bisphosphate aldolase activity	334.452	0.033568399177086046
GO:0042773	Biological_Processes	ATP synthesis coupled electron transport	334.334	0.03355655571045139
GO:0042279	Molecular_Functions	nitrite reductase (cytochrome, ammonia-forming) activity	333.128	0.03343551146671068
GO:0006402	Biological_Processes	mRNA catabolic process	332.376	0.03336003445900503
GO:0016818	Molecular_Functions	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	331.591	0.033281245295376134
GO:0030001	Biological_Processes	metal ion transport	330.025	0.03312406844156358
GO:0008716	Molecular_Functions	D-alanine-D-alanine ligase activity	329.746	0.03309606566875789
GO:0016888	Molecular_Functions	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	328.009	0.032921725825161216
GO:0006808	Biological_Processes	regulation of nitrogen utilization	327.676	0.03288830316084474
GO:0004730	Molecular_Functions	pseudouridylate synthase activity	327.178	0.03283831971691202
GO:0003678	Molecular_Functions	DNA helicase activity	326.941	0.03281453241528138
GO:0006817	Biological_Processes	phosphate ion transport	326.7	0.032790343640205506
GO:0004721	Molecular_Functions	phosphoprotein phosphatase activity	326.045	0.032724602363547
GO:0006799	Biological_Processes	polyphosphate biosynthetic process	325.764	0.03269639885401869
GO:0009358	Cellular_Components	polyphosphate kinase complex	325.764	0.03269639885401869
GO:0000150	Molecular_Functions	recombinase activity	325.361	0.03265595040441048
GO:0045261	Cellular_Components	proton-transporting ATP synthase complex, catalytic core F(1)	324.018	0.0325211556951702
GO:0004731	Molecular_Functions	purine-nucleoside phosphorylase activity	323.591	0.03247829840489054
GO:0015129	Molecular_Functions	lactate transmembrane transporter activity	322.123	0.032330957650486436
GO:0008973	Molecular_Functions	phosphopentomutase activity	320.632	0.03218130842377218
GO:0008444	Molecular_Functions	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	318.468	0.03196411128989583
GO:0008649	Molecular_Functions	rRNA methyltransferase activity	318.369	0.03195417482212607
GO:0047134	Molecular_Functions	protein-disulfide reductase activity	318.113	0.031928480521630526
GO:0016051	Biological_Processes	carbohydrate biosynthetic process	317.281	0.03184497404502003
GO:0030983	Molecular_Functions	mismatched DNA binding	315.9	0.03170636533804995
GO:0006270	Biological_Processes	DNA replication initiation	315.767	0.031693016345995625
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	315.719	0.031688198664652716
GO:0015934	Cellular_Components	large ribosomal subunit	315.405	0.03165668299920115
GO:0008641	Molecular_Functions	ubiquitin-like modifier activating enzyme activity	312.324	0.03134744807800289
GO:0008784	Molecular_Functions	alanine racemase activity	312.182	0.03133319577069677
GO:0102953	Molecular_Functions	hypoglycin A gamma-glutamyl transpeptidase activity	311.426	0.03125731728954588
GO:0103068	Molecular_Functions	leukotriene C4 gamma-glutamyl transferase activity	311.426	0.03125731728954588
GO:0010124	Biological_Processes	phenylacetate catabolic process	311.248	0.03123945172123258
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	311.088	0.03122339278342287
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	311.088	0.03122339278342287
GO:0043094	Biological_Processes	cellular metabolic compound salvage	310.618	0.03117621965360684
GO:0004514	Molecular_Functions	nicotinate-nucleotide diphosphorylase (carboxylating) activity	309.611	0.031075148713766963
GO:0015716	Biological_Processes	organic phosphonate transport	307.973	0.030910745337940037
GO:0050138	Molecular_Functions	nicotinate dehydrogenase activity	306.507	0.030763605320258552
GO:0046942	Biological_Processes	carboxylic acid transport	306.082	0.030720948766701502
GO:0006546	Biological_Processes	glycine catabolic process	305.96	0.030708703826621598
GO:0006527	Biological_Processes	arginine catabolic process	305.902	0.030702882461665575
GO:0006276	Biological_Processes	plasmid maintenance	305.383	0.03065079128214532
GO:0004634	Molecular_Functions	phosphopyruvate hydratase activity	304.543	0.03056648185864434
GO:0008720	Molecular_Functions	D-lactate dehydrogenase activity	304.418	0.030553935813480503
GO:0008779	Molecular_Functions	acyl-acyl-carrier-protein-phospholipid O-acyltransferase activity	304.253	0.030537375033864236
GO:0004357	Molecular_Functions	glutamate-cysteine ligase activity	304.107	0.030522721253112874
GO:0008948	Molecular_Functions	oxaloacetate decarboxylase activity	301.879	0.030299100544112636
GO:0002098	Biological_Processes	tRNA wobble uridine modification	301.562	0.030267283773577146
GO:0045226	Biological_Processes	extracellular polysaccharide biosynthetic process	301.474	0.030258451357781803
GO:0004146	Molecular_Functions	dihydrofolate reductase activity	300.5	0.03016069257386518
GO:0004160	Molecular_Functions	dihydroxy-acid dehydratase activity	300.239	0.030134496431563088
GO:0016760	Molecular_Functions	cellulose synthase (UDP-forming) activity	300.111	0.03012164928131532
GO:0006261	Biological_Processes	DNA-dependent DNA replication	299.156	0.030025797496263603
GO:0070475	Biological_Processes	rRNA base methylation	298.498	0.029959755114521158
GO:0048029	Molecular_Functions	monosaccharide binding	298.251	0.029934964129277417
GO:0004049	Molecular_Functions	anthranilate synthase activity	297.775	0.02988718878929352
GO:0034015	Molecular_Functions	L-ribulose-5-phosphate 3-epimerase activity	297.754	0.029885081053706002
GO:0004540	Molecular_Functions	ribonuclease activity	297.686	0.029878256005136872
GO:0008909	Molecular_Functions	isochorismate synthase activity	297.539	0.0298635018560242
GO:0009376	Cellular_Components	HslUV protease complex	295.354	0.029644196986560317
GO:0006725	Biological_Processes	cellular aromatic compound metabolic process	294.276	0.029535999893067388
GO:0008933	Molecular_Functions	lytic transglycosylase activity	294.247	0.029533089210589378
GO:0009045	Molecular_Functions	xylose isomerase activity	294.09	0.029517331377863592
GO:0009099	Biological_Processes	valine biosynthetic process	293.651	0.029473269667248198
GO:0016410	Molecular_Functions	N-acyltransferase activity	293.242	0.029432219007472123
